name,highway,lat,lon,length_m,n_nodes
雞嶺迴旋處 Kai Leng Roundabout,secondary,22.49787,114.13136,34.2,7
掃管埔路 So Kwun Po Road,secondary,22.49952,114.13327,311.8,12
雞嶺迴旋處 Kai Leng Roundabout,secondary,22.49745,114.13078,23.0,5
雞嶺迴旋處 Kai Leng Roundabout,secondary,22.49736,114.13147,33.6,6
新田公路 San Tin Highway,motorway,22.4711,114.05533,70.7,2
新田公路 San Tin Highway,motorway,22.47015,114.05509,144.7,2
新田公路 San Tin Highway,motorway,22.46866,114.05486,186.6,2
新田公路 San Tin Highway,motorway,22.47012,114.05522,143.4,2
新潭路 San Tam Road,tertiary,22.45282,114.05102,247.4,10
錦繡交匯處 Fairview Park Interchange,secondary,22.4716,114.05553,60.3,5
新田公路 San Tin Highway,motorway,22.47171,114.05562,71.0,2
新田公路 San Tin Highway,motorway,22.47107,114.05546,73.4,2
新田公路 San Tin Highway,motorway,22.47172,114.05549,69.9,2
新田公路 San Tin Highway,motorway,22.47482,114.05638,322.9,9
青朗公路 Tsing Long Highway,motorway,22.45386,114.04948,9.6,2
青朗公路 Tsing Long Highway,motorway,22.44886,114.04863,304.2,12
青朗公路 Tsing Long Highway,motorway,22.45173,114.04878,407.1,16
元朗公路 Yuen Long Highway,motorway,22.45262,114.04855,292.9,12
元朗公路 Yuen Long Highway,motorway,22.45413,114.04957,83.2,5
元朗公路 Yuen Long Highway,motorway,22.44896,114.04436,107.6,6
元朗公路 Yuen Long Highway,motorway,22.45082,114.04879,496.4,26
青朗公路 Tsing Long Highway,motorway,22.45149,114.04847,337.7,15
錦田公路 Kam Tin Road,primary,22.44428,114.04833,68.4,4
青山公路－潭尾段 Castle Peak Road – Tam Mi,secondary,22.44677,114.04936,163.9,8
青山公路－潭尾段 Castle Peak Road – Tam Mi,secondary,22.44911,114.05,175.7,3
青山公路－潭尾段 Castle Peak Road – Tam Mi,secondary,22.4492,114.04992,175.5,2
青朗公路 Tsing Long Highway,motorway,22.44647,114.04914,107.3,4
青朗公路 Tsing Long Highway,motorway,22.44895,114.04839,308.9,10
錦田公路 Kam Tin Road,primary,22.44038,114.05589,291.9,14
青山公路－元朗段 Castle Peak Road – Yuen Long,primary,22.44446,114.03663,49.6,4
青朗公路 Tsing Long Highway,motorway,22.44469,114.05023,382.9,10
青朗公路 Tsing Long Highway,motorway,22.44671,114.04926,106.6,4
青山公路－潭尾段 Castle Peak Road – Tam Mi,secondary,22.45111,114.05053,28.5,3
凹頭迴旋處 Au Tau Roundabout,primary,22.44431,114.04806,37.0,7
青山公路－潭尾段 Castle Peak Road – Tam Mi,secondary,22.44579,114.04882,27.0,3
青山公路－潭尾段 Castle Peak Road – Tam Mi,secondary,22.44495,114.04812,139.1,7
青山公路－元朗段 Castle Peak Road – Yuen Long,secondary,22.44403,114.04637,14.5,3
大埔公路－大窩段 Tai Po Road – Tai Wo,secondary,22.46139,114.1481,70.6,8
大埔公路－大窩段 Tai Po Road – Tai Wo,secondary,22.46151,114.14832,84.3,6
林錦公路 Lam Kam Road,secondary,22.46014,114.14616,28.7,6
粉嶺公路 Fanling Highway,motorway,22.45844,114.14815,83.8,3
林錦公路交匯處 Lam Kam Road Interchange,secondary,22.46109,114.14682,66.2,7
林錦公路交匯處 Lam Kam Road Interchange,secondary,22.46091,114.14672,35.4,7
林錦公路 Lam Kam Road,secondary,22.46026,114.14597,57.3,3
粉嶺公路 Fanling Highway,motorway,22.46066,114.14772,549.0,20
粉嶺公路 Fanling Highway,motorway,22.46525,114.1499,78.6,6
馬會道 Jockey Club Road,secondary,22.49049,114.14576,411.0,23
大窩東支路 Tai Wo Service Road East,tertiary,22.48134,114.15425,182.4,14
馬會道 Jockey Club Road,secondary,22.48763,114.14632,28.6,3
馬會道 Jockey Club Road,secondary,22.48699,114.14627,91.4,4
馬會道 Jockey Club Road,secondary,22.48814,114.14637,55.1,4
馬會道 Jockey Club Road,secondary,22.48856,114.14637,34.1,3
馬會道 Jockey Club Road,secondary,22.48852,114.14628,35.4,3
馬會道 Jockey Club Road,secondary,22.48782,114.14626,17.7,3
馬會道 Jockey Club Road,secondary,22.48762,114.14623,25.3,2
百和路 Pak Wo Road,secondary,22.48594,114.1461,56.2,5
百和路 Pak Wo Road,secondary,22.48655,114.14613,40.6,5
百和路 Pak Wo Road,secondary,22.48979,114.13955,344.6,17
大埔太和路 Tai Po Tai Wo Road,primary,22.45216,114.16351,47.3,5
大埔太和路 Tai Po Tai Wo Road,primary,22.45306,114.16003,411.7,20
大埔太和路 Tai Po Tai Wo Road,primary,22.45317,114.16001,393.1,22
吐露港公路 Tolo Highway,motorway,22.44914,114.15402,116.3,5
怀林路,tertiary,22.84965,113.73865,2002.4,29
公明东环大道,primary,22.78395,113.90701,17.1,2
博愛交匯處 Pok Oi Interchange,primary,22.44449,114.03904,11.4,3
南運路 Nam Wan Road,secondary,22.44947,114.1719,210.4,11
南運路 Nam Wan Road,secondary,22.45071,114.17204,66.3,3
南運路 Nam Wan Road,secondary,22.45593,114.17216,12.4,2
南運路 Nam Wan Road,secondary,22.45096,114.17212,11.5,2
南運路 Nam Wan Road,secondary,22.45062,114.17212,65.6,2
頌雅路 Chung Nga Road,tertiary,22.45689,114.17214,159.2,4
安慈路 On Chee Road,tertiary,22.45231,114.16868,95.9,6
安埔路 On Po Road,tertiary,22.45437,114.17477,60.1,3
頌雅路 Chung Nga Road,tertiary,22.45706,114.17226,90.9,4
寶鄉街 Po Heung Street,secondary,22.44701,114.16578,12.7,6
汀角路 Ting Kok Road,secondary,22.45663,114.17757,16.1,2
安埔路 On Po Road,tertiary,22.45451,114.17512,14.8,8
完善路 Yuen Shin Road,primary,22.45472,114.17793,344.4,15
汀角路 Ting Kok Road,primary,22.4567,114.17749,15.4,2
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44662,114.17222,14.9,3
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44652,114.17273,21.0,3
廣福道 Kwong Fuk Road,secondary,22.44668,114.1719,30.2,2
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44639,114.17398,23.6,4
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44667,114.17248,42.1,2
寶湖道 Plover Cove Road,tertiary,22.44846,114.17052,220.5,5
廣福道 Kwong Fuk Road,tertiary,22.44886,114.16656,16.1,3
大埔公路－大埔滘段 Tai Po Road – Tai Po Kau,secondary,22.44087,114.18102,460.1,12
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44675,114.17209,9.5,2
吐露港公路 Tolo Highway,motorway,22.4436,114.17265,358.6,13
吐露港公路 Tolo Highway,motorway,22.44461,114.17369,52.8,4
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44523,114.17641,16.2,3
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44537,114.17602,74.1,9
汀角路 Ting Kok Road,primary,22.45943,114.18259,375.7,19
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44639,114.17411,3.9,2
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44628,114.1745,68.5,6
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44494,114.17642,36.5,4
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44574,114.17607,52.7,7
吐露港公路 Tolo Highway,motorway,22.43976,114.16713,140.0,9
吐露港公路 Tolo Highway,motorway,22.44243,114.15887,1141.1,68
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44498,114.17632,44.6,5
吐露港公路 Tolo Highway,motorway,22.44631,114.15561,120.4,8
吐露港公路 Tolo Highway,motorway,22.44263,114.15899,1150.0,50
安埔路 On Po Road,tertiary,22.45512,114.17504,128.7,8
安埔路 On Po Road,tertiary,22.45515,114.17518,134.3,7
青朗公路 Tsing Long Highway,motorway,22.43924,114.05555,289.7,5
青朗公路 Tsing Long Highway,motorway,22.44356,114.05069,130.9,3
錦田公路 Kam Tin Road,primary,22.44329,114.05016,425.8,13
青朗公路 Tsing Long Highway,motorway,22.43942,114.05565,284.9,5
青朗公路 Tsing Long Highway,motorway,22.44221,114.05185,247.3,8
青朗公路 Tsing Long Highway,motorway,22.44174,114.05265,50.3,2
博愛交匯處 Pok Oi Interchange,primary,22.44405,114.03953,57.6,9
元朗公路 Yuen Long Highway,motorway,22.44466,114.03941,156.1,7
元朗公路 Yuen Long Highway,motorway,22.43794,114.03738,889.1,26
博愛交匯處 Pok Oi Interchange,primary,22.4447,114.03933,39.9,8
博愛交匯處 Pok Oi Interchange,primary,22.44424,114.03904,12.3,3
博愛交匯處 Pok Oi Interchange,primary,22.44449,114.03985,11.6,3
博愛交匯處 Pok Oi Interchange,primary,22.44312,114.0391,281.3,11
元朗公路 Yuen Long Highway,motorway,22.44457,114.03953,154.0,6
元朗公路 Yuen Long Highway,motorway,22.44763,114.04076,147.7,7
长安莲湖路,primary,22.8283,113.7827,2083.3,38
新豐路 San Fung Avenue,tertiary,22.50711,114.12725,122.4,21
寶石湖路 Po Shek Wu Road,primary,22.50374,114.12365,148.1,11
寶石湖路 Po Shek Wu Road,primary,22.50468,114.12408,53.2,2
馬會道 Jockey Club Road,secondary,22.50693,114.12813,133.3,13
馬會道 Jockey Club Road,secondary,22.50006,114.13468,82.8,2
馬會道 Jockey Club Road,primary,22.51186,114.12635,445.4,24
馬會道 Jockey Club Road,primary,22.51028,114.12632,609.5,45
寶石湖路 Po Shek Wu Road,primary,22.5046,114.12411,52.9,3
馬會道 Jockey Club Road,secondary,22.49852,114.13705,601.0,27
寶石湖路 Po Shek Wu Road,primary,22.50771,114.12676,26.2,6
百和路 Pak Wo Road,secondary,22.49797,114.12713,111.4,7
百和路 Pak Wo Road,secondary,22.49322,114.13334,520.6,41
新運路 San Wan Road,tertiary,22.49979,114.13012,330.4,9
龍運街 Lung Wan Street,tertiary,22.50151,114.12847,59.3,11
新運路 San Wan Road,tertiary,22.50039,114.12955,187.4,5
福安街,tertiary,22.53747,114.07377,395.3,5
福星路,secondary,22.53518,114.07614,992.7,29
福宁街,tertiary,22.53592,114.07245,137.4,3
深南大道,primary,22.53489,113.99282,127.2,4
深南大道,primary,22.53513,113.99278,125.9,4
竹子林四路,tertiary,22.53974,114.00233,187.1,3
湖滨中路,secondary,22.55339,113.90137,879.3,22
武深高速,motorway,22.61102,114.19967,439.1,7
惠深沿海高速,motorway,22.56273,114.20484,927.4,5
新田路,tertiary,22.60391,114.17271,509.3,17
望桐路,secondary,22.59947,114.18097,1383.7,58
望桐路,secondary,22.60521,114.16187,217.7,2
沙湾检查站中桥,primary,22.6097,114.15888,55.2,2
丹沙路,primary,22.61795,114.15636,1591.7,56
沙湾检查站中桥,primary,22.60969,114.15897,55.6,2
丹沙路,primary,22.60929,114.15882,33.5,4
龙海二路,secondary,22.75623,114.4411,1027.1,19
如意路,primary,22.70725,114.21763,739.7,29
长深高速,motorway,22.7345,114.30867,340.5,2
国际大学园路,tertiary,22.68407,114.19886,657.3,7
龙岗大道,trunk,22.61565,114.13244,1353.9,23
龙岗大道,trunk,22.61182,114.12859,66.4,2
龙岗大道,trunk,22.61196,114.1284,73.8,2
龙岗大道,trunk,22.60961,114.12482,424.4,6
湛宝路,tertiary,22.64721,114.19079,593.4,13
松联路,tertiary,22.62741,114.10179,92.1,5
通道2号桥,primary,22.62699,114.10147,345.7,9
通道2号桥,primary,22.62701,114.10163,344.2,7
爱榕路,tertiary,22.50269,113.92431,9.3,2
沁园路,tertiary,22.60787,113.96439,505.5,14
沁园路,tertiary,22.61556,113.96759,327.4,12
广深公路辅路,primary,22.60513,113.86058,891.1,13
天安路,tertiary,22.64353,114.06537,247.3,12
稼先路,primary,22.6513,114.06724,849.1,11
坂雪岗大道,primary,22.66227,114.06836,526.9,25
五和大道,primary,22.64546,114.05427,968.6,14
五和大道,primary,22.66731,114.05457,14.8,2
冲之大道,secondary,22.66202,114.05627,1082.0,22
隆平路,secondary,22.64908,114.0601,238.1,5
新牛路,tertiary,22.63865,114.03417,558.0,24
深汕公路,secondary,22.69379,114.33881,21.4,2
葵鹏路,primary,22.60586,114.42605,199.5,9
海港路,tertiary,22.53327,114.48527,33.2,3
葵新南路,tertiary,22.62408,114.41763,30.7,3
北环路,primary,22.81947,114.44701,879.7,21
淡水立交桥,trunk,22.78815,114.45786,30.0,4
淡水新桥,trunk,22.80092,114.45177,251.5,2
人民三路,trunk,22.8125,114.4447,860.3,7
广深公路,trunk,22.79831,113.82941,285.3,2
广深公路,trunk,22.78538,113.83413,1366.2,16
洋涌河大桥,trunk,22.79508,113.83153,491.0,11
涌头立交Q匝道,trunk,22.80234,113.82322,65.9,3
洋涌河大桥,trunk,22.79516,113.83131,478.7,12
广深公路,trunk,22.7399,113.83938,5948.3,60
福龙路,trunk,22.65841,113.99055,268.5,4
长安锦绣路,tertiary,22.81533,113.79207,2620.7,55
荣文路,tertiary,22.80629,113.79249,825.3,6
长安锦绣路,tertiary,22.81769,113.7927,2049.6,40
沈海高速,motorway,22.72304,114.30333,10.0,2
,secondary,22.8601,114.45241,1353.3,20
汀角路 Ting Kok Road,secondary,22.45985,114.20101,568.7,16
福虹路,tertiary,22.54147,114.0787,302.1,9
宝安北路,tertiary,22.56771,114.10396,566.5,10
北盛街 Pak Shing Street,tertiary,22.44965,114.16373,56.5,2
南運路 Nam Wan Road,secondary,22.44503,114.16667,45.2,5
廣福道 Kwong Fuk Road,tertiary,22.44964,114.16486,20.2,4
,trunk,22.82012,114.32554,10.8,2
白泥坑桥,secondary,22.65052,114.14555,16.7,2
东深路,secondary,22.64993,114.14578,144.0,4
丹平快速路,trunk,22.6395,114.15056,247.5,4
良白路,secondary,22.66115,114.1404,49.5,2
良白路,secondary,22.65676,114.14011,984.6,18
平湖大街,secondary,22.67477,114.14845,375.9,21
东深公路,trunk,22.67311,114.14716,531.4,25
东深公路,trunk,22.67297,114.14827,591.2,16
天鹅路,secondary,22.67415,114.15911,720.0,28
平吉大道,primary,22.67122,114.11824,2695.5,57
杉坑内环路,tertiary,22.70069,114.10824,628.3,15
富正路,tertiary,22.69078,114.10088,636.6,11
五和大道,primary,22.69349,114.07234,19.7,4
平大路,secondary,22.71466,114.12283,2937.1,33
石清大道,primary,22.67457,114.04036,53.8,4
吉华路,primary,22.64007,114.08802,2115.4,59
下李北路,tertiary,22.64276,114.12815,742.8,10
工业路,primary,22.66094,114.00794,14.1,2
坂澜大道,primary,22.64853,114.06984,1025.6,37
屏廈路 Ping Ha Road,tertiary,22.44673,113.99938,18.7,4
屏廈路 Ping Ha Road,secondary,22.4475,114.00369,69.6,3
天湖路 Tin Wu Road,secondary,22.45235,114.00198,107.9,9
天城路 Tin Shing Road,secondary,22.45128,114.00701,39.9,3
天瑞路 Tin Shui Road,secondary,22.45446,114.00285,172.0,9
凤塘大道,primary,22.70447,113.80924,612.4,21
广深公路,trunk,22.65758,113.82327,2577.1,32
科苑南路,primary,22.53468,113.94068,481.1,13
高新南九道,tertiary,22.52932,113.93544,1020.1,40
南光路,tertiary,22.54049,113.92234,417.8,9
科苑南路,primary,22.51583,113.93945,1012.1,27
科苑南路,primary,22.52446,113.94105,368.0,2
科苑南路,primary,22.52164,113.94101,236.0,10
南海大道,primary,22.52668,113.92445,229.9,9
南海大道,primary,22.53001,113.92463,595.8,17
大埔公路－元洲仔段 Tai Po Road – Yuen Chau Tsai,secondary,22.44645,114.1731,37.9,4
莞佛高速,motorway,22.81422,113.74647,795.2,9
龙尾路,tertiary,22.5709,114.03968,377.4,27
京港澳高速,motorway,22.52861,114.0681,182.3,7
皇岗路,trunk,22.53005,114.06813,203.6,5
,primary,22.52468,114.0721,192.1,9
林园东路,tertiary,22.57105,114.07051,500.6,15
皇岗路,trunk,22.57113,114.06744,32.5,4
彩田路,primary,22.57793,114.05995,507.4,9
文锦渡路,primary,22.54339,114.1292,364.8,28
沙江路,secondary,22.77745,113.83227,695.4,11
山堡路,secondary,22.55954,113.96526,326.8,6
龙井路,tertiary,22.56003,113.97557,821.3,12
沙河东路,primary,22.55686,113.96189,151.1,2
京港澳高速 沈海高速,motorway,22.65013,113.83135,660.6,5
大發街 Dai Fat Street,tertiary,22.45866,114.18113,95.8,5
鹿頸路 Luk Keng Road,tertiary,22.52926,114.20831,1282.0,180
大棠路 Tai Tong Road,tertiary,22.44447,114.02948,20.9,4
侨城东路,primary,22.53839,113.99213,610.2,8
天福路,primary,22.67476,113.79789,792.3,18
侨城东街,tertiary,22.5391,113.98344,825.1,25
天福路,primary,22.70063,113.7951,2133.4,30
沙河东路,primary,22.56008,113.9621,635.0,21
香山西街,tertiary,22.55235,113.96713,1529.9,53
后海大道,primary,22.52416,113.92869,344.7,9
山堡路,secondary,22.5599,113.96333,381.0,11
杜鹃山东街,tertiary,22.54415,113.97823,807.8,40
后海大道,primary,22.52723,113.93002,220.2,8
沙河东路,primary,22.5501,113.96085,1259.0,16
沙河东路,primary,22.55606,113.96165,255.0,5
后海大道,primary,22.52426,113.92863,346.9,8
沙河东路,primary,22.54929,113.96057,1320.5,19
深湾五路,tertiary,22.52784,113.97763,216.6,5
南海大道,primary,22.56204,113.92918,256.7,3
北环大道辅路,primary,22.55546,113.92717,209.1,3
南海大道,primary,22.54906,113.92843,474.0,10
乾丰二路,tertiary,22.57143,113.93671,19.0,2
高新南四道,secondary,22.53934,113.94243,433.4,9
南坪快速支线,trunk,22.56209,113.9836,187.4,6
南坪快速支线,trunk,22.57964,113.98454,1714.8,4
龙珠六路,tertiary,22.56525,113.97651,398.9,9
高新南环路,tertiary,22.52619,113.94568,734.7,36
南坪快速支线,trunk,22.58005,113.9848,1701.2,4
龙珠四路,secondary,22.5643,113.96771,294.0,12
,secondary,22.54305,113.94489,79.1,2
南坪快速支线,trunk,22.5845,113.98376,71.1,2
科技南路,secondary,22.53423,113.94506,349.7,9
高新南十道,secondary,22.52874,113.93703,1169.9,45
南坪快速支线,trunk,22.56004,113.98329,244.7,2
南坪快速支线,trunk,22.56645,113.98669,698.5,18
京港澳高速,motorway,22.55887,113.97313,595.7,12
,motorway,22.55697,113.97651,148.1,4
,motorway,22.55693,113.97634,146.1,4
北环大道辅路,primary,22.55776,113.97819,1818.2,37
南坪快速支线,trunk,22.55936,113.98341,394.9,5
白石二道,tertiary,22.53102,113.96368,488.5,7
石洲北路,tertiary,22.53844,113.96045,278.9,13
深湾四路,tertiary,22.52699,113.97362,394.4,6
白石三道,tertiary,22.52818,113.95969,329.2,4
深湾二路,tertiary,22.53245,113.96575,15.3,2
深湾一路,tertiary,22.53167,113.96211,576.7,4
民田路,tertiary,22.53177,114.04782,40.0,8
民田路,tertiary,22.53178,114.04807,40.6,10
新洲九街,tertiary,22.52787,114.04485,22.0,5
商报东一路,tertiary,22.54769,114.04374,628.6,11
红荔西路,secondary,22.54384,114.01555,832.1,25
红荔路,primary,22.54488,114.02182,379.8,2
红荔路,primary,22.54497,114.0218,379.7,2
深南大道,primary,22.54253,114.0444,104.3,3
深南大道,primary,22.54233,114.03992,475.7,10
香轩路,tertiary,22.54203,114.01763,524.6,13
农林路,secondary,22.54544,114.01098,743.9,26
香蜜湖路,trunk,22.5579,114.0153,249.7,4
北环大道辅路,primary,22.55953,114.01427,736.9,20
香蜜湖路,trunk,22.55501,114.01602,395.2,16
红树林路,tertiary,22.53068,114.00443,312.8,14
怀德南路,secondary,22.65814,113.82225,213.1,10
航站四路,secondary,22.659,113.81084,1851.6,29
怀德南路,secondary,22.65688,113.82225,122.9,4
下十围路,tertiary,22.65955,113.816,869.0,14
怀德南路,secondary,22.65948,113.82168,250.7,11
广深公路辅路,primary,22.66385,113.82277,2017.1,30
广深公路辅路,primary,22.6627,113.82312,1874.8,31
怀德南路,secondary,22.6599,113.82109,195.8,2
建安一路,secondary,22.56685,113.89908,1645.3,36
新圳东路,tertiary,22.56652,113.90513,901.3,17
前进一路,primary,22.56761,113.90356,1131.2,14
龙井二路,tertiary,22.56361,113.9096,459.7,9
公园路,secondary,22.57115,113.90718,20.0,2
新安二路,primary,22.56749,113.90866,805.8,15
兴华二路,secondary,22.56878,113.90173,1235.0,21
龙苑路,tertiary,22.56441,113.98148,975.1,13
,secondary,22.54455,113.98956,802.5,23
金业大道,primary,22.62429,114.42232,762.9,10
大鹏公园路,secondary,22.5913,114.47685,48.8,3
新大路,secondary,22.54141,114.51054,726.0,11
鹤芽路,tertiary,22.487,114.5328,257.0,6
迎宾南路,secondary,22.59501,114.47262,835.1,20
