lat,lon,builtup_pct,n_px
22.6354,114.2388,0.0,2916
22.6354,114.2433,0.0,2916
22.6354,114.2478,0.0,2916
22.6354,114.2522,0.0,2862
22.6354,114.2567,0.0,2916
22.6354,114.2612,0.4,2916
22.6354,114.2657,1.7,2916
22.6354,114.2702,23.6,2916
22.6354,114.2747,12.4,2916
22.6354,114.2792,1.9,2916
22.6354,114.2837,11.5,2916
22.6354,114.2882,4.0,2916
22.6354,114.2927,1.7,2916
22.6354,114.2972,0.0,2862
22.6354,114.3017,0.0,2916
22.6354,114.3061,1.6,2916
22.6354,114.3106,0.0,2916
22.6354,114.3151,1.3,2916
22.6354,114.3196,0.0,2916
22.6354,114.3241,0.4,2916
22.6354,114.3286,0.0,2916
22.6354,114.3331,0.0,2916
22.6354,114.3376,0.0,2916
22.6354,114.3421,5.3,2862
22.6354,114.3466,0.9,2916
22.6354,114.3511,0.0,2916
22.6354,114.3556,0.0,2916
22.6354,114.36,0.0,2916
22.6354,114.3645,0.0,2916
22.6354,114.369,0.0,2916
22.6354,114.3735,0.0,2916
22.6354,114.378,0.0,2916
22.6354,114.3825,0.0,2916
22.6354,114.387,0.0,2862
22.6354,114.3915,0.0,2916
22.6354,114.396,0.0,2916
22.6354,114.4005,9.5,2916
22.6354,114.405,33.2,2916
22.6354,114.4095,77.8,2916
22.6354,114.4139,79.1,2916
22.6354,114.4184,97.5,2916
22.6354,114.4229,90.7,2916
22.6354,114.4274,60.6,2862
22.6354,114.4319,64.4,2916
22.6354,114.4364,5.9,2916
22.6354,114.4409,0.0,2916
22.6354,114.4454,0.0,2916
22.6354,114.4499,0.0,2916
22.6354,114.4544,0.0,2916
22.6354,114.4589,0.0,2916
22.6354,114.4634,9.8,2916
22.6354,114.4678,7.4,2916
22.6354,114.4723,7.1,2862
22.6354,114.4768,0.5,2916
22.6354,114.4813,0.0,2916
22.6354,114.4858,0.4,2916
22.6354,114.4903,0.0,2916
22.6354,114.4948,0.0,2916
22.6354,114.4993,0.5,2916
22.6354,114.5038,2.5,2916
22.6354,114.5083,0.0,2916
22.6354,114.5128,0.0,2916
22.6354,114.5173,0.0,2862
22.6354,114.5217,0.0,2916
22.6354,114.5262,0.0,2916
22.6354,114.5307,0.0,2916
22.6354,114.5352,0.0,2916
22.6354,114.5397,0.0,2916
22.6354,114.5442,0.0,2916
22.6354,114.5487,0.0,2916
22.6354,114.5532,0.0,2916
22.6354,114.5577,0.0,2916
22.6354,114.5622,0.0,2862
22.6354,114.5667,0.0,2916
22.6354,114.5711,0.1,2916
22.6354,114.5756,0.3,2916
22.6354,114.5801,7.6,2916
22.6354,114.5846,0.0,2916
22.6354,114.5891,0.0,2916
22.6354,114.5936,0.0,2916
22.6354,114.5981,0.0,2916
22.6354,114.6026,0.0,2916
22.6354,114.6071,0.0,2862
22.6354,114.6116,0.0,2916
22.6354,114.6161,0.0,2916
22.6354,114.6206,0.0,2916
22.6354,114.625,0.0,2916
22.6354,114.6295,0.0,2916
22.6354,114.634,0.0,2916
22.6354,114.6385,0.0,2916
22.6354,114.643,0.0,2916
22.6354,114.6475,0.0,2916
22.6354,114.652,0.0,108
22.6399,113.7222,0.0,2916
22.6399,113.7267,0.0,2916
22.6399,113.7312,0.0,2916
22.6399,113.7357,0.0,2916
22.6399,113.7402,0.0,2916
22.6399,113.7447,0.0,2916
22.6399,113.7492,0.0,2916
22.6399,113.7537,0.0,2916
22.6399,113.7582,0.0,2916
22.6399,113.7627,0.0,2862
22.6399,113.7672,0.0,2916
22.6399,113.7717,0.0,2916
22.6399,113.7761,0.0,2916
22.6399,113.7806,5.0,2916
22.6399,113.7851,2.9,2916
22.6399,113.7896,5.0,2916
22.6399,113.7941,65.8,2916
22.6399,113.7986,78.9,2916
22.6399,113.8031,94.2,2916
22.6399,113.8076,87.1,2862
22.6399,113.8121,58.9,2916
22.6399,113.8166,98.1,2916
22.6399,113.8211,89.8,2916
22.6399,113.8256,96.7,2916
22.6399,113.83,88.3,2916
22.6399,113.8345,87.3,2916
22.6399,113.839,56.9,2916
22.6399,113.8435,21.7,2916
22.6399,113.848,0.2,2916
22.6399,113.8525,6.5,2862
22.6399,113.857,87.8,2916
22.6399,113.8615,40.1,2916
22.6399,113.866,4.4,2916
22.6399,113.8705,0.0,2916
22.6399,113.875,0.2,2916
22.6399,113.8795,0.0,2916
22.6399,113.8839,0.0,2916
22.6399,113.8884,0.0,2916
22.6399,113.8929,0.0,2916
22.6399,113.8974,0.0,2862
22.6399,113.9019,0.0,2916
22.6399,113.9064,6.1,2916
22.6399,113.9109,1.6,2916
22.6399,113.9154,52.9,2916
22.6399,113.9199,62.3,2916
22.6399,113.9244,41.6,2916
22.6399,113.9289,77.2,2916
22.6399,113.9333,47.6,2916
22.6399,113.9378,0.3,2916
22.6399,113.9423,14.8,2862
22.6399,113.9468,73.2,2916
22.6399,113.9513,14.0,2916
22.6399,113.9558,0.0,2916
22.6399,113.9603,0.0,2916
22.6399,113.9648,0.0,2916
22.6399,113.9693,0.0,2916
22.6399,113.9738,0.0,2916
22.6399,113.9783,0.0,2916
22.6399,113.9828,0.0,2916
22.6399,113.9872,0.0,2862
22.6399,113.9917,36.8,2916
22.6399,113.9962,57.1,2916
22.6399,114.0007,73.0,2970
22.6399,114.0052,61.2,2916
22.6399,114.0097,86.1,2916
22.6399,114.0142,83.1,2916
22.6399,114.0187,93.0,2916
22.6399,114.0232,88.7,2916
22.6399,114.0277,49.1,2916
22.6399,114.0322,88.0,2862
22.6399,114.0367,85.1,2916
22.6399,114.0411,74.9,2916
22.6399,114.0456,91.6,2916
22.6399,114.0501,83.4,2916
22.6399,114.0546,87.2,2916
22.6399,114.0591,75.2,2916
22.6399,114.0636,95.1,2916
22.6399,114.0681,65.7,2916
22.6399,114.0726,36.5,2862
22.6399,114.0771,52.6,2916
22.6399,114.0816,32.0,2916
22.6399,114.0861,67.5,2916
22.6399,114.0906,56.9,2916
22.6399,114.095,38.8,2916
22.6399,114.0995,38.2,2916
22.6399,114.104,5.2,2916
22.6399,114.1085,12.4,2916
22.6399,114.113,0.8,2916
22.6399,114.1175,20.6,2862
22.6399,114.122,69.9,2916
22.6399,114.1265,75.1,2916
22.6399,114.131,75.6,2916
22.6399,114.1355,32.8,2916
22.6399,114.14,39.6,2916
22.6399,114.1445,24.7,2916
22.6399,114.1489,39.6,2916
22.6399,114.1534,65.4,2916
22.6399,114.1579,45.4,2916
22.6399,114.1624,39.8,2862
22.6399,114.1669,48.5,2916
22.6399,114.1714,93.5,2916
22.6399,114.1759,87.2,2916
22.6399,114.1804,91.8,2916
22.6399,114.1849,95.9,2916
22.6399,114.1894,92.2,2916
22.6399,114.1939,61.5,2916
22.6399,114.1984,3.7,2916
22.6399,114.2028,21.6,2916
22.6399,114.2073,65.7,2862
22.6399,114.2118,19.4,2916
22.6399,114.2163,70.5,2916
22.6399,114.2208,97.7,2916
22.6399,114.2253,88.8,2916
22.6399,114.2298,32.2,2916
22.6399,114.2343,5.7,2916
22.6399,114.2388,1.5,2916
22.6399,114.2433,1.6,2916
22.6399,114.2478,0.0,2916
22.6399,114.2522,0.0,2862
22.6399,114.2567,0.0,2916
22.6399,114.2612,0.0,2916
22.6399,114.2657,0.3,2916
22.6399,114.2702,1.4,2916
22.6399,114.2747,0.0,2916
22.6399,114.2792,2.2,2916
22.6399,114.2837,0.7,2916
22.6399,114.2882,0.0,2916
22.6399,114.2927,0.0,2916
22.6399,114.2972,0.0,2862
22.6399,114.3017,0.0,2916
22.6399,114.3061,0.0,2916
22.6399,114.3106,0.0,2916
22.6399,114.3151,0.0,2916
22.6399,114.3196,0.0,2916
22.6399,114.3241,0.3,2916
22.6399,114.3286,5.0,2916
22.6399,114.3331,0.3,2916
22.6399,114.3376,1.0,2916
22.6399,114.3421,0.0,2862
22.6399,114.3466,2.5,2916
22.6399,114.3511,1.0,2916
22.6399,114.3556,0.0,2916
22.6399,114.36,7.0,2916
22.6399,114.3645,4.2,2916
22.6399,114.369,0.0,2916
22.6399,114.3735,0.0,2916
22.6399,114.378,0.0,2916
22.6399,114.3825,0.0,2916
22.6399,114.387,0.0,2862
22.6399,114.3915,0.0,2916
22.6399,114.396,47.8,2916
22.6399,114.4005,56.1,2916
22.6399,114.405,64.0,2916
22.6399,114.4095,63.0,2916
22.6399,114.4139,75.8,2916
22.6399,114.4184,81.3,2916
22.6399,114.4229,93.1,2916
22.6399,114.4274,83.7,2862
22.6399,114.4319,31.4,2916
22.6399,114.4364,3.3,2916
22.6399,114.4409,2.4,2916
22.6399,114.4454,0.0,2916
22.6399,114.4499,0.0,2916
22.6399,114.4544,0.0,2916
22.6399,114.4589,0.0,2916
22.6399,114.4634,0.0,2916
22.6399,114.4678,0.1,2916
22.6399,114.4723,0.0,2862
22.6399,114.4768,6.1,2916
22.6399,114.4813,6.9,2916
22.6399,114.4858,9.9,2916
22.6399,114.4903,3.1,2916
22.6399,114.4948,4.1,2916
22.6399,114.4993,0.0,2916
22.6399,114.5038,0.0,2916
22.6399,114.5083,0.0,2916
22.6399,114.5128,0.0,2916
22.6399,114.5173,0.0,2862
22.6399,114.5217,0.0,2916
22.6399,114.5262,0.0,2916
22.6399,114.5307,0.0,2916
22.6399,114.5352,0.0,2916
22.6399,114.5397,0.0,2916
22.6399,114.5442,0.0,2916
22.6399,114.5487,0.0,2916
22.6399,114.5532,0.0,2916
22.6399,114.5577,0.0,2916
22.6399,114.5622,0.0,2862
22.6399,114.5667,0.0,2916
22.6399,114.5711,0.0,2916
22.6399,114.5756,0.0,2916
22.6399,114.5801,0.8,2916
22.6399,114.5846,0.0,2916
22.6399,114.5891,0.0,2916
22.6399,114.5936,0.0,2916
22.6399,114.5981,0.0,2916
22.6399,114.6026,0.0,2916
22.6399,114.6071,0.0,2862
22.6399,114.6116,0.0,2916
22.6399,114.6161,0.0,2916
22.6399,114.6206,0.0,2916
22.6399,114.625,0.0,2916
22.6399,114.6295,0.0,2916
22.6399,114.634,0.0,2916
22.6399,114.6385,0.0,2916
22.6399,114.643,0.0,2916
22.6399,114.6475,0.0,2916
22.6399,114.652,0.0,108
22.6444,113.7222,0.0,2916
22.6444,113.7267,0.0,2916
22.6444,113.7312,0.0,2916
22.6444,113.7357,0.0,2916
22.6444,113.7402,0.0,2916
22.6444,113.7447,0.0,2916
22.6444,113.7492,0.0,2916
22.6444,113.7537,0.0,2916
22.6444,113.7582,0.0,2916
22.6444,113.7627,0.0,2862
22.6444,113.7672,0.0,2916
22.6444,113.7717,0.0,2916
22.6444,113.7761,0.0,2916
22.6444,113.7806,8.0,2916
22.6444,113.7851,0.3,2916
22.6444,113.7896,41.1,2916
22.6444,113.7941,17.3,2916
22.6444,113.7986,62.0,2916
22.6444,113.8031,88.9,2916
22.6444,113.8076,57.5,2862
22.6444,113.8121,87.8,2916
22.6444,113.8166,97.1,2916
22.6444,113.8211,80.5,2916
22.6444,113.8256,81.3,2916
22.6444,113.83,95.6,2916
22.6444,113.8345,89.2,2916
22.6444,113.839,38.8,2916
22.6444,113.8435,0.4,2916
22.6444,113.848,0.6,2916
22.6444,113.8525,36.1,2862
22.6444,113.857,89.1,2916
22.6444,113.8615,36.7,2916
22.6444,113.866,9.3,2916
22.6444,113.8705,2.3,2916
22.6444,113.875,0.0,2916
22.6444,113.8795,0.0,2916
22.6444,113.8839,0.0,2916
22.6444,113.8884,0.0,2916
22.6444,113.8929,0.0,2916
22.6444,113.8974,0.0,2862
22.6444,113.9019,0.0,2916
22.6444,113.9064,6.8,2916
22.6444,113.9109,3.2,2916
22.6444,113.9154,85.4,2916
22.6444,113.9199,71.4,2916
22.6444,113.9244,80.3,2916
22.6444,113.9289,23.9,2916
22.6444,113.9333,10.9,2916
22.6444,113.9378,0.1,2916
22.6444,113.9423,0.5,2862
22.6444,113.9468,1.3,2916
22.6444,113.9513,0.0,2916
22.6444,113.9558,0.0,2916
22.6444,113.9603,0.0,2916
22.6444,113.9648,0.0,2916
22.6444,113.9693,0.0,2916
22.6444,113.9738,0.0,2916
22.6444,113.9783,0.0,2916
22.6444,113.9828,0.3,2916
22.6444,113.9872,5.8,2862
22.6444,113.9917,3.1,2916
22.6444,113.9962,28.3,2916
22.6444,114.0007,76.4,2970
22.6444,114.0052,92.0,2916
22.6444,114.0097,80.8,2916
22.6444,114.0142,94.5,2916
22.6444,114.0187,90.4,2916
22.6444,114.0232,83.5,2916
22.6444,114.0277,72.3,2916
22.6444,114.0322,64.0,2862
22.6444,114.0367,92.0,2916
22.6444,114.0411,90.6,2916
22.6444,114.0456,89.2,2916
22.6444,114.0501,83.8,2916
22.6444,114.0546,72.6,2916
22.6444,114.0591,63.2,2916
22.6444,114.0636,80.6,2916
22.6444,114.0681,74.6,2916
22.6444,114.0726,53.7,2862
22.6444,114.0771,73.6,2916
22.6444,114.0816,71.6,2916
22.6444,114.0861,59.4,2916
22.6444,114.0906,16.3,2916
22.6444,114.095,33.7,2916
22.6444,114.0995,29.9,2916
22.6444,114.104,7.2,2916
22.6444,114.1085,4.7,2916
22.6444,114.113,51.3,2916
22.6444,114.1175,63.9,2862
22.6444,114.122,53.5,2916
22.6444,114.1265,61.8,2916
22.6444,114.131,64.6,2916
22.6444,114.1355,34.5,2916
22.6444,114.14,60.4,2916
22.6444,114.1445,35.7,2916
22.6444,114.1489,51.2,2916
22.6444,114.1534,23.6,2916
22.6444,114.1579,15.9,2916
22.6444,114.1624,41.0,2862
22.6444,114.1669,44.5,2916
22.6444,114.1714,68.1,2916
22.6444,114.1759,78.9,2916
22.6444,114.1804,93.9,2916
22.6444,114.1849,87.0,2916
22.6444,114.1894,81.9,2916
22.6444,114.1939,90.8,2916
22.6444,114.1984,77.8,2916
22.6444,114.2028,94.8,2916
22.6444,114.2073,95.3,2862
22.6444,114.2118,63.2,2916
22.6444,114.2163,26.9,2916
22.6444,114.2208,90.5,2916
22.6444,114.2253,88.3,2916
22.6444,114.2298,63.1,2916
22.6444,114.2343,21.6,2916
22.6444,114.2388,5.9,2916
22.6444,114.2433,4.3,2916
22.6444,114.2478,0.0,2916
22.6444,114.2522,0.0,2862
22.6444,114.2567,0.0,2916
22.6444,114.2612,0.0,2916
22.6444,114.2657,0.0,2916
22.6444,114.2702,0.0,2916
22.6444,114.2747,0.4,2916
22.6444,114.2792,4.7,2916
22.6444,114.2837,0.7,2916
22.6444,114.2882,0.0,2916
22.6444,114.2927,0.0,2916
22.6444,114.2972,0.0,2862
22.6444,114.3017,0.0,2916
22.6444,114.3061,0.0,2916
22.6444,114.3106,0.6,2916
22.6444,114.3151,0.0,2916
22.6444,114.3196,0.0,2916
22.6444,114.3241,0.0,2916
22.6444,114.3286,0.0,2916
22.6444,114.3331,0.0,2916
22.6444,114.3376,0.1,2916
22.6444,114.3421,0.0,2862
22.6444,114.3466,1.0,2916
22.6444,114.3511,0.4,2916
22.6444,114.3556,0.0,2916
22.6444,114.36,0.1,2916
22.6444,114.3645,0.0,2916
22.6444,114.369,0.0,2916
22.6444,114.3735,0.0,2916
22.6444,114.378,0.0,2916
22.6444,114.3825,0.0,2916
22.6444,114.387,0.0,2862
22.6444,114.3915,0.0,2916
22.6444,114.396,0.0,2916
22.6444,114.4005,1.2,2916
22.6444,114.405,3.2,2916
22.6444,114.4095,12.8,2916
22.6444,114.4139,6.3,2916
22.6444,114.4184,19.1,2916
22.6444,114.4229,38.0,2916
22.6444,114.4274,15.5,2862
22.6444,114.4319,0.1,2916
22.6444,114.4364,1.0,2916
22.6444,114.4409,1.2,2916
22.6444,114.4454,0.0,2916
22.6444,114.4499,0.0,2916
22.6444,114.4544,0.0,2916
22.6444,114.4589,0.0,2916
22.6444,114.4634,0.0,2916
22.6444,114.4678,0.0,2916
22.6444,114.4723,0.0,2862
22.6444,114.4768,0.0,2916
22.6444,114.4813,0.0,2916
22.6444,114.4858,9.0,2916
22.6444,114.4903,4.3,2916
22.6444,114.4948,2.8,2916
22.6444,114.4993,8.3,2916
22.6444,114.5038,7.3,2916
22.6444,114.5083,4.9,2916
22.6444,114.5128,0.7,2916
22.6444,114.5173,0.0,2862
22.6444,114.5217,0.0,2916
22.6444,114.5262,0.0,2916
22.6444,114.5307,0.0,2916
22.6444,114.5352,0.0,2916
22.6444,114.5397,0.0,2916
22.6444,114.5442,0.0,2916
22.6444,114.5487,0.0,2916
22.6444,114.5532,0.0,2916
22.6444,114.5577,0.0,2916
22.6444,114.5622,0.0,2862
22.6444,114.5667,0.0,2916
22.6444,114.5711,0.0,2916
22.6444,114.5756,0.0,2916
22.6444,114.5801,0.0,2916
22.6444,114.5846,0.0,2916
22.6444,114.5891,0.0,2916
22.6444,114.5936,0.0,2916
22.6444,114.5981,0.0,2916
22.6444,114.6026,0.0,2916
22.6444,114.6071,0.0,2862
22.6444,114.6116,0.0,2916
22.6444,114.6161,0.0,2916
22.6444,114.6206,0.0,2916
22.6444,114.625,0.0,2916
22.6444,114.6295,0.0,2916
22.6444,114.634,0.0,2916
22.6444,114.6385,0.0,2916
22.6444,114.643,0.0,2916
22.6444,114.6475,0.0,2916
22.6444,114.652,0.0,108
22.6489,113.7222,0.0,2916
22.6489,113.7267,0.0,2916
22.6489,113.7312,0.0,2916
22.6489,113.7357,0.0,2916
22.6489,113.7402,0.0,2916
22.6489,113.7447,0.0,2916
22.6489,113.7492,0.0,2916
22.6489,113.7537,0.0,2916
22.6489,113.7582,0.0,2916
22.6489,113.7627,0.0,2862
22.6489,113.7672,0.0,2916
22.6489,113.7717,0.0,2916
22.6489,113.7761,7.0,2916
22.6489,113.7806,0.5,2916
22.6489,113.7851,9.0,2916
22.6489,113.7896,46.6,2916
22.6489,113.7941,4.0,2916
22.6489,113.7986,42.8,2916
22.6489,113.8031,70.7,2916
22.6489,113.8076,72.3,2862
22.6489,113.8121,97.7,2916
22.6489,113.8166,81.6,2916
22.6489,113.8211,78.5,2916
22.6489,113.8256,72.7,2916
22.6489,113.83,74.8,2916
22.6489,113.8345,40.4,2916
22.6489,113.839,33.9,2916
22.6489,113.8435,0.7,2916
22.6489,113.848,0.0,2916
22.6489,113.8525,17.4,2862
22.6489,113.857,93.4,2916
22.6489,113.8615,65.2,2916
22.6489,113.866,0.2,2916
22.6489,113.8705,0.0,2916
22.6489,113.875,0.0,2916
22.6489,113.8795,0.0,2916
22.6489,113.8839,0.0,2916
22.6489,113.8884,0.0,2916
22.6489,113.8929,0.5,2916
22.6489,113.8974,3.3,2862
22.6489,113.9019,3.5,2916
22.6489,113.9064,8.3,2916
22.6489,113.9109,9.0,2916
22.6489,113.9154,67.7,2916
22.6489,113.9199,87.3,2916
22.6489,113.9244,50.4,2916
22.6489,113.9289,0.0,2916
22.6489,113.9333,0.0,2916
22.6489,113.9378,0.0,2916
22.6489,113.9423,0.0,2862
22.6489,113.9468,0.0,2916
22.6489,113.9513,0.0,2916
22.6489,113.9558,0.0,2916
22.6489,113.9603,0.0,2916
22.6489,113.9648,0.0,2916
22.6489,113.9693,0.0,2916
22.6489,113.9738,0.0,2916
22.6489,113.9783,0.0,2916
22.6489,113.9828,0.0,2916
22.6489,113.9872,2.3,2862
22.6489,113.9917,0.0,2916
22.6489,113.9962,31.0,2916
22.6489,114.0007,63.6,2970
22.6489,114.0052,69.3,2916
22.6489,114.0097,94.0,2916
22.6489,114.0142,95.9,2916
22.6489,114.0187,91.2,2916
22.6489,114.0232,90.3,2916
22.6489,114.0277,94.0,2916
22.6489,114.0322,92.1,2862
22.6489,114.0367,85.4,2916
22.6489,114.0411,98.4,2916
22.6489,114.0456,81.4,2916
22.6489,114.0501,49.5,2916
22.6489,114.0546,45.8,2916
22.6489,114.0591,61.9,2916
22.6489,114.0636,73.1,2916
22.6489,114.0681,66.5,2916
22.6489,114.0726,61.8,2862
22.6489,114.0771,70.3,2916
22.6489,114.0816,52.8,2916
22.6489,114.0861,74.7,2916
22.6489,114.0906,13.8,2916
22.6489,114.095,25.1,2916
22.6489,114.0995,70.5,2916
22.6489,114.104,16.6,2916
22.6489,114.1085,17.6,2916
22.6489,114.113,41.3,2916
22.6489,114.1175,52.4,2862
22.6489,114.122,63.5,2916
22.6489,114.1265,35.0,2916
22.6489,114.131,41.6,2916
22.6489,114.1355,23.1,2916
22.6489,114.14,17.2,2916
22.6489,114.1445,57.8,2916
22.6489,114.1489,27.7,2916
22.6489,114.1534,57.1,2916
22.6489,114.1579,85.8,2916
22.6489,114.1624,50.5,2862
22.6489,114.1669,21.5,2916
22.6489,114.1714,50.1,2916
22.6489,114.1759,66.5,2916
22.6489,114.1804,71.8,2916
22.6489,114.1849,82.9,2916
22.6489,114.1894,77.0,2916
22.6489,114.1939,91.2,2916
22.6489,114.1984,96.8,2916
22.6489,114.2028,79.9,2916
22.6489,114.2073,96.4,2862
22.6489,114.2118,77.2,2916
22.6489,114.2163,81.3,2916
22.6489,114.2208,49.0,2916
22.6489,114.2253,62.6,2916
22.6489,114.2298,96.3,2916
22.6489,114.2343,91.0,2916
22.6489,114.2388,89.3,2916
22.6489,114.2433,60.3,2916
22.6489,114.2478,6.5,2916
22.6489,114.2522,2.6,2862
22.6489,114.2567,0.0,2916
22.6489,114.2612,0.0,2916
22.6489,114.2657,0.1,2916
22.6489,114.2702,0.0,2916
22.6489,114.2747,3.3,2916
22.6489,114.2792,1.6,2916
22.6489,114.2837,0.0,2916
22.6489,114.2882,0.0,2916
22.6489,114.2927,0.0,2916
22.6489,114.2972,0.0,2862
22.6489,114.3017,0.0,2916
22.6489,114.3061,0.0,2916
22.6489,114.3106,0.0,2916
22.6489,114.3151,2.9,2916
22.6489,114.3196,0.0,2916
22.6489,114.3241,0.0,2916
22.6489,114.3286,0.0,2916
22.6489,114.3331,0.0,2916
22.6489,114.3376,0.2,2916
22.6489,114.3421,0.0,2862
22.6489,114.3466,0.0,2916
22.6489,114.3511,0.0,2916
22.6489,114.3556,0.0,2916
22.6489,114.36,0.0,2916
22.6489,114.3645,0.0,2916
22.6489,114.369,0.0,2916
22.6489,114.3735,0.0,2916
22.6489,114.378,0.0,2916
22.6489,114.3825,0.0,2916
22.6489,114.387,0.0,2862
22.6489,114.3915,0.0,2916
22.6489,114.396,0.0,2916
22.6489,114.4005,0.0,2916
22.6489,114.405,1.0,2916
22.6489,114.4095,11.6,2916
22.6489,114.4139,0.0,2916
22.6489,114.4184,0.0,2916
22.6489,114.4229,0.0,2916
22.6489,114.4274,2.2,2862
22.6489,114.4319,0.0,2916
22.6489,114.4364,14.0,2916
22.6489,114.4409,0.3,2916
22.6489,114.4454,3.2,2916
22.6489,114.4499,0.0,2916
22.6489,114.4544,0.0,2916
22.6489,114.4589,0.0,2916
22.6489,114.4634,0.0,2916
22.6489,114.4678,0.0,2916
22.6489,114.4723,0.0,2862
22.6489,114.4768,0.0,2916
22.6489,114.4813,0.0,2916
22.6489,114.4858,12.1,2916
22.6489,114.4903,20.8,2916
22.6489,114.4948,8.5,2916
22.6489,114.4993,2.4,2916
22.6489,114.5038,0.0,2916
22.6489,114.5083,0.9,2916
22.6489,114.5128,6.8,2916
22.6489,114.5173,1.9,2862
22.6489,114.5217,7.0,2916
22.6489,114.5262,2.3,2916
22.6489,114.5307,1.4,2916
22.6489,114.5352,1.2,2916
22.6489,114.5397,0.8,2916
22.6489,114.5442,0.3,2916
22.6489,114.5487,0.1,2916
22.6489,114.5532,0.3,2916
22.6489,114.5577,0.6,2916
22.6489,114.5622,0.0,2862
22.6489,114.5667,0.0,2916
22.6489,114.5711,0.0,2916
22.6489,114.5756,0.9,2916
22.6489,114.5801,0.0,2916
22.6489,114.5846,0.0,2916
22.6489,114.5891,0.0,2916
22.6489,114.5936,0.0,2916
22.6489,114.5981,0.0,2916
22.6489,114.6026,0.0,2916
22.6489,114.6071,0.0,2862
22.6489,114.6116,0.0,2916
22.6489,114.6161,0.0,2916
22.6489,114.6206,0.0,2916
22.6489,114.625,0.0,2916
22.6489,114.6295,0.0,2916
22.6489,114.634,0.0,2916
22.6489,114.6385,0.0,2916
22.6489,114.643,0.0,2916
22.6489,114.6475,0.0,2916
22.6489,114.652,0.0,108
22.6533,113.7222,0.0,2916
22.6533,113.7267,0.0,2916
22.6533,113.7312,0.0,2916
22.6533,113.7357,0.0,2916
22.6533,113.7402,0.0,2916
22.6533,113.7447,0.0,2916
22.6533,113.7492,0.0,2916
22.6533,113.7537,0.0,2916
22.6533,113.7582,0.0,2916
22.6533,113.7627,0.0,2862
22.6533,113.7672,0.0,2916
22.6533,113.7717,2.9,2916
22.6533,113.7761,4.9,2916
22.6533,113.7806,0.4,2916
22.6533,113.7851,44.0,2916
22.6533,113.7896,27.9,2916
22.6533,113.7941,13.7,2916
22.6533,113.7986,14.6,2916
22.6533,113.8031,43.0,2916
22.6533,113.8076,41.1,2862
22.6533,113.8121,61.4,2916
22.6533,113.8166,72.7,2916
22.6533,113.8211,84.3,2916
22.6533,113.8256,30.0,2916
22.6533,113.83,16.9,2916
22.6533,113.8345,0.0,2916
22.6533,113.839,41.1,2916
22.6533,113.8435,0.1,2916
22.6533,113.848,2.2,2916
22.6533,113.8525,18.4,2862
22.6533,113.857,60.0,2916
22.6533,113.8615,96.0,2916
22.6533,113.866,22.4,2916
22.6533,113.8705,3.4,2916
22.6533,113.875,0.0,2916
22.6533,113.8795,0.0,2916
22.6533,113.8839,0.0,2916
22.6533,113.8884,0.3,2916
22.6533,113.8929,2.1,2916
22.6533,113.8974,7.3,2862
22.6533,113.9019,22.8,2916
22.6533,113.9064,69.7,2916
22.6533,113.9109,65.1,2916
22.6533,113.9154,92.2,2916
22.6533,113.9199,86.4,2916
22.6533,113.9244,39.8,2916
22.6533,113.9289,0.0,2916
22.6533,113.9333,0.0,2916
22.6533,113.9378,0.0,2916
22.6533,113.9423,0.0,2862
22.6533,113.9468,0.0,2916
22.6533,113.9513,0.0,2916
22.6533,113.9558,0.0,2916
22.6533,113.9603,0.0,2916
22.6533,113.9648,0.0,2916
22.6533,113.9693,0.0,2916
22.6533,113.9738,0.0,2916
22.6533,113.9783,0.2,2916
22.6533,113.9828,0.0,2916
22.6533,113.9872,0.7,2862
22.6533,113.9917,23.0,2916
22.6533,113.9962,68.0,2916
22.6533,114.0007,95.1,2970
22.6533,114.0052,92.4,2916
22.6533,114.0097,63.7,2916
22.6533,114.0142,94.2,2916
22.6533,114.0187,96.3,2916
22.6533,114.0232,81.6,2916
22.6533,114.0277,63.5,2916
22.6533,114.0322,51.2,2862
22.6533,114.0367,79.5,2916
22.6533,114.0411,98.0,2916
22.6533,114.0456,95.5,2916
22.6533,114.0501,57.8,2916
22.6533,114.0546,55.6,2916
22.6533,114.0591,47.4,2916
22.6533,114.0636,91.8,2916
22.6533,114.0681,87.8,2916
22.6533,114.0726,96.5,2862
22.6533,114.0771,50.7,2916
22.6533,114.0816,4.8,2916
22.6533,114.0861,21.8,2916
22.6533,114.0906,7.6,2916
22.6533,114.095,4.4,2916
22.6533,114.0995,87.8,2916
22.6533,114.104,24.9,2916
22.6533,114.1085,78.0,2916
22.6533,114.113,79.6,2916
22.6533,114.1175,65.1,2862
22.6533,114.122,67.4,2916
22.6533,114.1265,67.2,2916
22.6533,114.131,80.5,2916
22.6533,114.1355,12.8,2916
22.6533,114.14,53.1,2916
22.6533,114.1445,87.0,2916
22.6533,114.1489,88.9,2916
22.6533,114.1534,95.4,2916
22.6533,114.1579,88.7,2916
22.6533,114.1624,28.5,2862
22.6533,114.1669,26.7,2916
22.6533,114.1714,16.8,2916
22.6533,114.1759,29.3,2916
22.6533,114.1804,63.5,2916
22.6533,114.1849,86.3,2916
22.6533,114.1894,98.4,2916
22.6533,114.1939,98.3,2916
22.6533,114.1984,94.1,2916
22.6533,114.2028,94.2,2916
22.6533,114.2073,74.2,2862
22.6533,114.2118,51.6,2916
